run_id,timestamp,model,epochs,num_channels,sampling_rate_hz,train_fraction,input_type,final_train_loss,final_val_loss,final_val_cer,test_cer,training_time_sec,notes
RNN_32ch_2000hz_95pct_20260307_180055,2026-03-07 18:00:55,RNN,140,32,2000,0.9473814229249012,spectrogram,nan,nan,17.855560478511297,17.98141344283553,0.0,test_only
