run_id,epoch,train_loss,val_loss,val_cer
CNN_16ch_1000hz_100pct_20260306_111009,0,66.53353881835938,38.93187713623047,651.6171875
CNN_16ch_1000hz_100pct_20260306_111009,1,3.503368377685547,3.290482521057129,100.0
CNN_16ch_1000hz_100pct_20260306_111009,2,3.1872708797454834,3.207712411880493,100.0
CNN_16ch_1000hz_100pct_20260306_111009,3,3.3882155418395996,3.150777816772461,100.0
CNN_16ch_1000hz_100pct_20260306_111009,4,3.139709711074829,3.131378650665283,100.0
CNN_16ch_1000hz_100pct_20260306_111009,5,3.074190139770508,3.0809223651885986,100.0
CNN_16ch_1000hz_100pct_20260306_111009,6,3.0967016220092773,3.084994316101074,100.0
CNN_16ch_1000hz_100pct_20260306_111009,7,3.071748733520508,3.0438621044158936,100.0
CNN_16ch_1000hz_100pct_20260306_111009,8,3.0219643115997314,3.088946580886841,100.0
CNN_16ch_1000hz_100pct_20260306_111009,9,3.0833709239959717,2.9679386615753174,100.0
CNN_16ch_1000hz_100pct_20260306_111009,10,3.0452003479003906,3.0627105236053467,100.0
CNN_16ch_1000hz_100pct_20260306_111009,11,2.9372000694274902,2.8856871128082275,100.0
CNN_16ch_1000hz_100pct_20260306_111009,12,2.9308323860168457,2.8684194087982178,99.97784423828125
CNN_16ch_1000hz_100pct_20260306_111009,13,2.9678163528442383,2.790085792541504,99.80062103271484
CNN_16ch_1000hz_100pct_20260306_111009,14,3.0389931201934814,2.8568034172058105,99.53478240966797
CNN_16ch_1000hz_100pct_20260306_111009,15,2.7581586837768555,2.700063943862915,97.85112762451172
CNN_16ch_1000hz_100pct_20260306_111009,16,2.6476941108703613,2.6662139892578125,96.45547485351562
CNN_16ch_1000hz_100pct_20260306_111009,17,2.6287190914154053,2.5369224548339844,91.09437561035156
CNN_16ch_1000hz_100pct_20260306_111009,18,2.6553425788879395,2.5026772022247314,88.50243377685547
CNN_16ch_1000hz_100pct_20260306_111009,19,2.535918712615967,2.4063713550567627,87.04032135009766
CNN_16ch_1000hz_100pct_20260306_111009,20,2.5026931762695312,2.355890989303589,80.06202697753906
CNN_16ch_1000hz_100pct_20260306_111009,21,2.413863182067871,2.3023242950439453,77.6473159790039
CNN_16ch_1000hz_100pct_20260306_111009,22,2.267615795135498,2.2449560165405273,74.700927734375
CNN_16ch_1000hz_100pct_20260306_111009,23,2.2190182209014893,2.1893725395202637,71.4222412109375
CNN_16ch_1000hz_100pct_20260306_111009,24,2.365095376968384,2.1662909984588623,69.56136322021484
CNN_16ch_1000hz_100pct_20260306_111009,25,1.9995286464691162,2.0633883476257324,63.159061431884766
CNN_16ch_1000hz_100pct_20260306_111009,26,2.138040542602539,2.0637147426605225,59.63668441772461
CNN_16ch_1000hz_100pct_20260306_111009,27,2.169358253479004,2.035060167312622,62.605228424072266
CNN_16ch_1000hz_100pct_20260306_111009,28,1.9638254642486572,2.035581111907959,62.87106704711914
CNN_16ch_1000hz_100pct_20260306_111009,29,2.07423996925354,1.9686788320541382,59.41515350341797
