run_id,epoch,train_loss,val_loss,val_cer
RNN_32ch_63hz_89pct_20260312_173111,1,57.77950350443522,13.84469485282898,100.0
RNN_32ch_63hz_89pct_20260312_173111,2,5.632069861888885,3.2080469727516174,100.0
RNN_32ch_63hz_89pct_20260312_173111,3,3.2512593905131024,3.171966791152954,100.0
RNN_32ch_63hz_89pct_20260312_173111,4,3.2738121231396993,3.1640719771385193,100.0
RNN_32ch_63hz_89pct_20260312_173111,5,3.3017826000849406,3.160270571708679,100.0
RNN_32ch_63hz_89pct_20260312_173111,6,3.334301551183065,3.1644800305366516,100.0
RNN_32ch_63hz_89pct_20260312_173111,7,3.284698720773061,3.152113974094391,100.0
RNN_32ch_63hz_89pct_20260312_173111,8,3.2769582708676657,3.1476300954818726,100.0
RNN_32ch_63hz_89pct_20260312_173111,9,3.274010733763377,3.2191872000694275,100.0
RNN_32ch_63hz_89pct_20260312_173111,10,3.249640456835429,3.164153277873993,100.0
RNN_32ch_63hz_89pct_20260312_173111,11,3.2020759105682375,3.146534740924835,100.0
RNN_32ch_63hz_89pct_20260312_173111,12,3.270189328988393,3.143692910671234,100.0
RNN_32ch_63hz_89pct_20260312_173111,13,3.2006990631421406,3.215640366077423,100.0
RNN_32ch_63hz_89pct_20260312_173111,14,3.2200621326764423,3.1524925231933594,100.0
RNN_32ch_63hz_89pct_20260312_173111,15,3.1589503288269043,3.166770100593567,100.0
RNN_32ch_63hz_89pct_20260312_173111,16,3.162808132171631,3.2266149520874023,100.0
RNN_32ch_63hz_89pct_20260312_173111,17,3.189268406232198,3.2203449606895447,100.0
RNN_32ch_63hz_89pct_20260312_173111,18,3.1827526450157166,3.2528058886528015,100.0
RNN_32ch_63hz_89pct_20260312_173111,19,3.1308582425117493,3.2548370361328125,100.0
RNN_32ch_63hz_89pct_20260312_173111,20,3.1605701446533203,3.259868323802948,100.0
RNN_32ch_63hz_89pct_20260312_173111,21,3.1326964855194093,3.308705747127533,100.0
RNN_32ch_63hz_89pct_20260312_173111,22,3.107331371307373,3.3379836082458496,100.0
RNN_32ch_63hz_89pct_20260312_173111,23,3.121256077289581,3.2969120144844055,100.0
RNN_32ch_63hz_89pct_20260312_173111,24,3.1264037013053896,3.298010528087616,100.0
RNN_32ch_63hz_89pct_20260312_173111,25,3.0974732041358948,3.35931932926178,100.0
RNN_32ch_63hz_89pct_20260312_173111,26,3.099809010823568,3.3740660548210144,100.0
RNN_32ch_63hz_89pct_20260312_173111,27,3.0224498867988587,3.4001744389533997,100.0
RNN_32ch_63hz_89pct_20260312_173111,28,3.090172731876373,3.4129539728164673,100.0
RNN_32ch_63hz_89pct_20260312_173111,29,3.028823928038279,3.445513665676117,99.97781229199025
RNN_32ch_63hz_89pct_20260312_173111,30,3.0073276281356813,3.4757052063941956,99.97781229199025
RNN_32ch_63hz_89pct_20260312_173111,31,2.9910632093747456,3.4981064796447754,99.93343687597071
RNN_32ch_63hz_89pct_20260312_173111,32,2.9676833271980287,3.5320419669151306,99.91124916796095
RNN_32ch_63hz_89pct_20260312_173111,33,2.962110702196757,3.5835472345352173,99.86687375194143
RNN_32ch_63hz_89pct_20260312_173111,34,2.9165224273999533,3.5596360564231873,99.82249833592189
RNN_32ch_63hz_89pct_20260312_173111,35,2.911007742087046,3.409211039543152,99.55624583980475
RNN_32ch_63hz_89pct_20260312_173111,36,2.8889550447463987,3.453433871269226,99.37874417572665
RNN_32ch_63hz_89pct_20260312_173111,37,2.8326472957928974,3.425646483898163,99.09030397159974
RNN_32ch_63hz_89pct_20260312_173111,38,2.8473796327908834,3.4922986030578613,99.06811626358997
RNN_32ch_63hz_89pct_20260312_173111,39,2.781974728902181,3.4689488410949707,99.13467938761926
RNN_32ch_63hz_89pct_20260312_173111,40,2.7705835342407226,3.5466721653938293,99.06811626358997
RNN_32ch_63hz_89pct_20260312_173111,41,2.7893176873524985,3.4511556029319763,99.33436875970713
RNN_32ch_63hz_89pct_20260312_173111,42,2.748857541879018,3.404214859008789,98.55779897936543
RNN_32ch_63hz_89pct_20260312_173111,43,2.722523045539856,3.3752769231796265,98.02529398713114
RNN_32ch_63hz_89pct_20260312_173111,44,2.7365667740503947,3.350318968296051,98.24717106722875
RNN_32ch_63hz_89pct_20260312_173111,45,2.672908381621043,3.3493065237998962,97.9809185711116
RNN_32ch_63hz_89pct_20260312_173111,46,2.6440838972727456,3.2774293422698975,97.22653649877968
RNN_32ch_63hz_89pct_20260312_173111,47,2.6187657594680784,3.411343991756439,97.02684712669182
RNN_32ch_63hz_89pct_20260312_173111,48,2.6071922898292543,3.537356734275818,98.11404481917018
RNN_32ch_63hz_89pct_20260312_173111,49,2.558725357055664,3.412331700325012,97.02684712669182
RNN_32ch_63hz_89pct_20260312_173111,50,2.5397429347038267,3.5917959213256836,96.29465276236965
RNN_32ch_63hz_89pct_20260312_173111,51,2.5159613649050394,3.4346457719802856,95.16307965387175
RNN_32ch_63hz_89pct_20260312_173111,52,2.455374260743459,3.5594966411590576,95.80652318615486
RNN_32ch_63hz_89pct_20260312_173111,53,2.465775430202484,3.508683204650879,95.140891945862
RNN_32ch_63hz_89pct_20260312_173111,54,2.4589396198590596,3.5729368329048157,94.65276236964722
RNN_32ch_63hz_89pct_20260312_173111,55,2.3995293100674946,3.563383996486664,93.74306634124694
RNN_32ch_63hz_89pct_20260312_173111,56,2.3996899366378783,3.6492486000061035,93.69869092522742
RNN_32ch_63hz_89pct_20260312_173111,57,2.356039075056712,3.48636931180954,91.8792988684269
RNN_32ch_63hz_89pct_20260312_173111,58,2.334743408362071,3.49569308757782,90.65897492788994
RNN_32ch_63hz_89pct_20260312_173111,59,2.300904866059621,3.532068908214569,90.17084535167518
RNN_32ch_63hz_89pct_20260312_173111,60,2.2848142186800637,3.6255780458450317,91.47992012425117
RNN_32ch_63hz_89pct_20260312_173111,61,2.267694969971975,3.3381558060646057,88.5511426669625
RNN_32ch_63hz_89pct_20260312_173111,62,2.2352280656496686,3.5222467184066772,88.48457954293322
