CONFORMER_16ch_1000hz_89pct_20260308_100743,56,0.352388859,0.661255845,17.81125388
CONFORMER_16ch_1000hz_89pct_20260308_100743,57,0.348096333,0.667123497,17.34603456
CONFORMER_16ch_1000hz_89pct_20260308_100743,58,0.333279973,0.651054178,17.23526805
CONFORMER_16ch_1000hz_89pct_20260308_100743,59,0.320247807,0.689572658,17.63402747
CONFORMER_16ch_1000hz_89pct_20260308_100743,60,0.350156196,0.638190636,16.68143553
CONFORMER_16ch_1000hz_89pct_20260308_100743,61,0.331747729,0.644128306,16.21621622
CONFORMER_16ch_1000hz_89pct_20260308_100743,62,0.301997632,0.641007262,16.50420913
CONFORMER_16ch_1000hz_89pct_20260308_100743,63,0.298090498,0.688366481,16.34913602
CONFORMER_16ch_1000hz_89pct_20260308_100743,64,0.285334167,0.653518677,16.41559592
CONFORMER_16ch_1000hz_89pct_20260308_100743,65,0.287404388,0.71332206,17.98848028
CONFORMER_16ch_1000hz_89pct_20260308_100743,66,0.27706137,0.663641717,16.41559592
CONFORMER_16ch_1000hz_89pct_20260308_100743,67,0.269245209,0.697267132,17.03588835
CONFORMER_16ch_1000hz_89pct_20260308_100743,68,0.266020617,0.669245907,16.54851573
CONFORMER_16ch_1000hz_89pct_20260308_100743,69,0.2702217,0.640911451,16.70358883
CONFORMER_16ch_1000hz_89pct_20260308_100743,70,0.25971023,0.685227658,16.92512184
CONFORMER_16ch_1000hz_89pct_20260308_100743,71,0.260041502,0.660147616,16.68143553
CONFORMER_16ch_1000hz_89pct_20260308_100743,72,0.244150649,0.675865131,16.94727514
CONFORMER_16ch_1000hz_89pct_20260308_100743,73,0.238556406,0.68621351,16.59282233
CONFORMER_16ch_1000hz_89pct_20260308_100743,74,0.234714586,0.691740538,16.74789544
CONFORMER_16ch_1000hz_89pct_20260308_100743,75,0.235981991,0.664152077,16.39344262
CONFORMER_16ch_1000hz_89pct_20260308_100743,76,0.227315054,0.678516465,16.21621622
CONFORMER_16ch_1000hz_89pct_20260308_100743,77,0.215665963,0.6701735,15.7731502
CONFORMER_16ch_1000hz_89pct_20260308_100743,78,0.211216671,0.704345141,15.57377049
CONFORMER_16ch_1000hz_89pct_20260308_100743,79,0.20772785,0.691772418,15.7288436
CONFORMER_16ch_1000hz_89pct_20260308_100743,80,0.208527117,0.686217129,15.7066903
CONFORMER_16ch_1000hz_89pct_20260308_100743,81,0.213386626,0.695479223,16.12760301
CONFORMER_16ch_1000hz_89pct_20260308_100743,82,0.199206849,0.687758795,15.6623837
CONFORMER_16ch_1000hz_89pct_20260308_100743,83,0.192714293,0.687577656,15.17501108
CONFORMER_16ch_1000hz_89pct_20260308_100743,84,0.180055861,0.689142227,15.50731059
CONFORMER_16ch_1000hz_89pct_20260308_100743,85,0.190388136,0.724649761,15.55161719
CONFORMER_16ch_1000hz_89pct_20260308_100743,86,0.19291873,0.714187937,15.8617634
