run_id,epoch,train_loss,val_loss,val_cer
RNN_32ch_2000hz_95pct_20260309_010518,1,55.62072343826294,3.2597265584128245,100.0
RNN_32ch_2000hz_95pct_20260309_010518,2,3.2601528584957125,3.1501802376338413,100.0
RNN_32ch_2000hz_95pct_20260309_010518,3,3.1741589566071826,3.0422865663255965,100.0
RNN_32ch_2000hz_95pct_20260309_010518,4,3.0426268756389616,2.874257837023054,100.0
RNN_32ch_2000hz_95pct_20260309_010518,5,2.866857453187307,2.711242743900844,100.0
RNN_32ch_2000hz_95pct_20260309_010518,6,2.6315677881240847,2.4145146778651645,96.45547186530793
RNN_32ch_2000hz_95pct_20260309_010518,7,2.3791928231716155,2.13818427494594,94.21798848028357
RNN_32ch_2000hz_95pct_20260309_010518,8,2.171188097198804,1.9460269212722778,84.9357554275587
RNN_32ch_2000hz_95pct_20260309_010518,9,2.005600428581238,1.7982244832175118,78.33407177669473
RNN_32ch_2000hz_95pct_20260309_010518,10,1.8593359609444937,1.7361114536012923,66.10544971200709
RNN_32ch_2000hz_95pct_20260309_010518,11,1.7272317300240199,1.509022900036403,56.97828976517501
RNN_32ch_2000hz_95pct_20260309_010518,12,1.6196766446034114,1.436858023915972,53.212228622064686
RNN_32ch_2000hz_95pct_20260309_010518,13,1.4990012248357136,1.3713579688753401,48.49357554275587
RNN_32ch_2000hz_95pct_20260309_010518,14,1.4256852696339288,1.3486166511263167,43.13247673903412
RNN_32ch_2000hz_95pct_20260309_010518,15,1.346592938899994,1.2677117586135864,42.224191404519274
RNN_32ch_2000hz_95pct_20260309_010518,16,1.324210700392723,1.2973623275756836,44.79397430217102
RNN_32ch_2000hz_95pct_20260309_010518,17,1.2747836589813233,1.2521446091788155,38.70181657066903
RNN_32ch_2000hz_95pct_20260309_010518,18,1.2320799390474955,1.1254386050360543,37.040319007532126
RNN_32ch_2000hz_95pct_20260309_010518,19,1.2003406018018723,1.1484942776816232,35.51174124944617
